"Log_Total_hour_salary","ingtot","y_ingLab_m","y_salary_m","y_salarySec_m","y_ingLab_m_ha","y_salary_m_hu","y_salarySec_m_ha","totalHoursWorked","hoursWorkUsual","hoursWorkActualSecondJob","age","sex","estrato1","maxEducLevel","college","edu_years","exp","oficio","relab","formal","microEmpresa","regSalud","sizeFirm","p6240","ocu","dsi"
8.09152540090286,7e+05,7e+05,7e+05,NA,3266.66674804688,3266.66674804688,NA,50,50,NA,23,0,3,7,0,13,4,13,1,0,"No Small",1,4,6,1,0
8.34913135482344,869453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,25,1,2,7,0,13,6,97,1,1,"No Small",1,5,1,1,0
8.3224113184993,1604877.66666667,1604877.625,1400000,NA,4115.07080078125,3589.74365234375,NA,91,91,NA,23,1,2,6,1,10,7,45,1,0,"Small",1,2,1,1,0
10.1785028988429,5416666.66666667,5416666.5,5e+06,NA,26331.017578125,24305.5546875,NA,48,48,NA,46,0,5,7,0,21,19,39,1,1,"No Small",1,5,6,1,0
10.9739289419161,1.2e+07,1.2e+07,1.2e+07,NA,58333.33203125,58333.33203125,NA,48,48,NA,42,1,5,7,0,19,17,21,1,1,"No Small",1,5,1,1,0
10.2309494516398,5708333.33333333,5708333.5,5500000,NA,27748.84375,26736.111328125,NA,48,48,NA,42,0,5,7,0,19,17,21,1,1,"No Small",1,5,1,1,0
8.08355720076102,1e+06,1e+06,1e+06,NA,3240.74072265625,3240.74072265625,NA,72,72,NA,40,1,3,4,0,5,29,21,1,0,"Small",3,2,1,1,0
8.24215197932255,781242,781242,781242,NA,3797.7041015625,3797.7041015625,NA,48,48,NA,35,0,3,4,0,5,24,33,1,0,"Small",3,2,1,1,0
10.0036122072311,4263333.33333333,4263333.5,4e+06,NA,22106.173828125,20740.740234375,NA,45,45,NA,38,1,3,7,0,18,14,8,1,1,"No Small",1,5,1,1,0
8.44820028505205,8e+05,8e+05,8e+05,NA,4666.66650390625,4666.66650390625,NA,40,40,NA,39,1,3,3,0,2,31,75,1,0,"Small",NA,2,6,1,0
9.18476612085675,1871000,1671000,1546000,NA,9747.5,9018.3330078125,NA,40,40,NA,24,0,3,7,0,16,2,39,1,1,"No Small",1,4,6,1,0
8.40925731374757,923333.333333333,923333.3125,8e+05,NA,4488.42578125,3888.88891601562,NA,48,48,NA,37,0,3,6,1,11,20,33,1,1,"No Small",1,5,1,1,0
9.32193144708961,2300000,2300000,2300000,NA,11180.5556640625,11180.5556640625,NA,48,48,NA,50,0,3,7,0,14,30,33,1,1,"No Small",1,5,1,1,0
8.72476860761661,1054877.66666667,1054877.625,9e+05,NA,6153.45263671875,5250,NA,40,40,NA,23,0,2,7,0,15,2,3,1,1,"No Small",1,5,3,1,0
8.68852867771333,763000,763000,713000,NA,5934.4443359375,5545.5556640625,NA,30,30,NA,41,0,2,6,1,11,24,59,1,1,"No Small",1,5,4,1,0
8.26587877011078,850000,8e+05,8e+05,NA,3888.88891601562,3888.88891601562,NA,48,48,NA,19,1,2,6,1,11,2,53,1,0,"Small",3,2,1,1,0
7.79587517853245,5e+05,5e+05,5e+05,NA,2430.5556640625,2430.5556640625,NA,48,48,NA,26,1,3,6,1,11,9,18,1,0,"No Small",1,3,1,1,0
9.84338366303501,6850000,5650000,3600000,NA,18833.333984375,12000,NA,70,70,NA,44,1,2,6,1,11,27,58,1,1,"No Small",1,5,1,1,0
8.59654431384597,927929.416666667,927929.4375,781242,NA,5412.921875,4557.2451171875,NA,40,40,NA,39,0,2,6,1,11,22,33,1,1,"No Small",1,5,1,1,0
8.48336925660975,1491544.33333333,1491544.375,1160000,NA,4833.70849609375,3759.25927734375,NA,72,72,NA,24,1,2,6,1,11,7,58,1,1,"No Small",1,3,1,1,0
8.77661261929795,1333211,1333211,1100000,NA,6480.88671875,5347.22216796875,NA,48,48,NA,28,1,2,7,0,13,9,59,1,1,"No Small",1,5,6,1,0
7.41858087833406,570000,450000,450000,NA,1666.66662597656,1666.66662597656,NA,63,63,NA,29,0,2,7,0,13,10,45,1,0,"Small",1,2,1,1,0
8.44327813935416,955286.333333333,955286.3125,781242,NA,4643.7529296875,3797.7041015625,NA,48,48,NA,52,0,2,4,0,5,41,79,1,1,"No Small",1,5,4,1,0
9.11712584631647,1561711,1561711,1361000,NA,9109.98046875,7939.16650390625,NA,40,40,NA,57,0,4,7,0,12,39,39,1,1,"No Small",1,4,1,1,0
10.7507854408251,8550000,8e+06,8e+06,NA,46666.66796875,46666.66796875,NA,40,40,NA,44,0,4,7,0,22,16,21,1,1,"No Small",1,5,1,1,0
7.06190592393216,4e+05,320000,320000,NA,1166.66662597656,1166.66662597656,NA,64,64,NA,52,0,2,6,1,11,35,54,3,0,"Small",3,1,4,1,0
8.43772904355823,950000,950000,950000,NA,4618.0556640625,4618.0556640625,NA,48,48,NA,21,1,2,6,1,11,4,55,1,1,"Small",1,2,1,1,0
8.274076411096,1209877.66666667,1209877.625,980000,NA,3920.89965820312,3175.92602539062,NA,72,72,NA,34,1,2,7,0,13,15,21,1,1,"No Small",1,5,1,1,0
8.41765488645642,931119.666666667,931119.6875,781242,NA,4526.2763671875,3797.7041015625,NA,48,48,NA,33,0,2,4,0,5,22,55,1,1,"No Small",1,3,4,1,0
9.17923189206515,1869500,1869500,1700000,NA,9693.7041015625,8814.814453125,NA,45,45,NA,30,0,2,7,0,13,11,33,1,1,"No Small",1,5,3,1,0
8.31789991059811,1042718.41666667,842718.4375,781242,NA,4096.5478515625,3797.7041015625,NA,48,48,NA,24,1,4,7,0,12,6,44,1,1,"Small",1,2,1,1,0
9.31319772804559,1900000,1900000,1700000,NA,11083.3330078125,9916.6669921875,NA,40,40,NA,59,1,4,7,0,16,37,13,2,1,"No Small",1,5,6,1,0
9.10806147477884,2708333.33333333,2708333.25,2500000,NA,9027.77734375,8333.3330078125,NA,70,70,NA,49,0,4,7,0,16,27,21,1,1,"No Small",1,5,1,1,0
8.19688589413961,890000,7e+05,7e+05,NA,3629.62963867188,3629.62963867188,NA,45,45,NA,43,0,2,3,0,4,33,53,1,0,"No Small",3,3,4,1,0
9.73982010068752,4366411,4366411,4e+06,NA,16980.486328125,15555.5556640625,NA,60,60,NA,48,0,4,6,1,11,31,21,1,1,"No Small",1,3,1,1,0
8.68967112959927,1527744.33333333,1527744.375,1300000,NA,5941.22802734375,5055.5556640625,NA,60,60,NA,46,1,4,7,0,17,23,21,1,1,"No Small",1,5,1,1,0
9.33917324381915,1950000,1950000,1800000,NA,11375,10500,NA,40,40,NA,47,0,4,7,0,14,27,16,1,1,"No Small",1,5,1,1,0
8.57814156596616,1135211,1093211,9e+05,NA,5314.22021484375,4375,NA,48,48,NA,37,1,2,7,0,16,15,2,1,1,"No Small",1,3,1,1,0
8.31466890737492,280000,280000,280000,NA,4083.33325195312,4083.33325195312,NA,16,16,NA,33,0,2,7,0,11,16,59,1,0,"No Small",1,3,4,1,0
10.1723301113855,5383333.33333333,5383333.5,4800000,NA,26168.982421875,23333.333984375,NA,48,48,NA,45,0,4,7,0,18,21,11,2,1,"No Small",1,5,1,1,0
8.29966749734245,930929.416666667,930929.4375,781242,NA,4022.53466796875,3375.73706054688,NA,54,54,NA,36,0,2,4,0,5,25,54,3,1,"Small",1,1,4,1,0
10.4176409923499,4300000,4300000,3700000,NA,33444.4453125,28777.77734375,NA,30,30,NA,47,0,3,7,0,20,21,13,2,1,"No Small",2,5,6,1,0
8.34913135482344,869453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,42,0,3,3,0,4,32,79,1,1,"No Small",1,5,6,1,0
9.30861056646933,2175000,2175000,1800000,NA,11032.6083984375,9130.4345703125,NA,46,46,NA,50,0,3,6,1,11,33,59,2,1,"No Small",1,5,1,1,0
10.5357111286005,7258333.33333333,7258333.5,6700000,NA,37635.8046875,34740.7421875,NA,45,45,NA,40,0,3,7,0,16,18,39,1,1,"No Small",1,5,4,1,0
9.26221227823247,2166666.66666667,2166666.75,2e+06,NA,10532.408203125,9722.22265625,NA,48,48,NA,28,1,3,7,0,16,6,2,1,1,"No Small",1,5,1,1,0
8.7513865617467,1300000,1300000,1200000,NA,6319.4443359375,5833.33349609375,NA,48,48,NA,24,0,3,7,0,16,2,8,1,1,"No Small",1,4,1,1,0
8.37934098195698,896119.666666667,896119.6875,781242,NA,4356.13720703125,3797.7041015625,NA,48,48,NA,35,1,3,6,1,11,18,98,1,1,"No Small",1,5,1,1,0
8.37747944612177,894453,894453,781242,NA,4348.03564453125,3797.7041015625,NA,48,48,NA,30,0,3,6,1,11,13,45,1,1,"No Small",1,5,1,1,0
9.95535945879242,4833333.33333333,4333333.5,4e+06,NA,21064.81640625,19444.4453125,NA,48,48,NA,44,0,3,7,0,15,23,21,1,1,"No Small",1,5,6,1,0
9.34824469670516,2754877.66666667,2754877.75,2500000,NA,11478.6572265625,10416.6669921875,NA,56,56,NA,46,1,3,7,0,16,24,21,1,1,"No Small",1,5,1,1,0
8.44820028505205,1400000,1400000,1400000,NA,4666.66650390625,4666.66650390625,NA,70,70,NA,26,1,2,7,0,18,2,44,1,1,"No Small",1,4,1,1,0
8.76231561548183,1916666.66666667,1916666.625,1700000,NA,6388.888671875,5666.66650390625,NA,70,70,NA,33,1,2,6,1,11,16,39,1,1,"No Small",1,5,1,1,0
8.32426858923482,989453,989453,781242,NA,4122.720703125,3255.17504882812,NA,56,56,NA,26,1,2,6,1,11,9,33,1,1,"No Small",1,5,1,1,0
7.86041363061311,8e+05,8e+05,8e+05,NA,2592.59252929688,2592.59252929688,NA,72,72,NA,24,1,2,6,1,11,7,98,1,0,"Small",1,1,1,1,0
9.95535945879242,5166666.66666667,4333333.5,4e+06,NA,21064.81640625,19444.4453125,NA,48,48,NA,44,1,2,6,1,11,27,30,1,1,"No Small",1,5,1,1,0
8.92727723818023,1550000,1550000,1200000,NA,7534.72216796875,5833.33349609375,NA,48,48,NA,40,0,2,7,0,14,20,45,1,1,"No Small",1,4,1,1,0
9.7068980899842,2916666.66666667,2816666.75,2600000,NA,16430.556640625,15166.6669921875,NA,40,40,NA,44,0,3,7,0,14,24,45,1,1,"No Small",1,5,1,1,0
8.93216846802941,1298000,1298000,1198000,NA,7571.66650390625,6988.33349609375,NA,40,40,NA,24,1,3,7,0,14,4,3,1,1,"No Small",1,5,1,1,0
8.26587877011078,8e+05,8e+05,8e+05,NA,3888.88891601562,3888.88891601562,NA,48,48,NA,61,0,3,5,0,8,47,53,1,0,"Small",3,2,1,1,0
8.13234738645469,7e+05,7e+05,7e+05,NA,3402.77783203125,3402.77783203125,NA,48,48,NA,31,1,3,6,1,11,14,45,1,0,"Small",3,2,1,1,0
8.57514577224396,1203476.41666667,1203476.375,1e+06,80000,5298.32373046875,4861.111328125,3733.33333333333,53,48,5,38,0,3,6,1,11,21,53,1,1,"No Small",1,5,1,1,0
8.44759239941296,1039453,899453,781242,NA,4663.83056640625,4050.88452148438,NA,45,45,NA,26,0,3,7,0,11,9,53,1,1,"No Small",1,5,1,1,0
8.42447357897409,781242,781242,781242,NA,4557.2451171875,4557.2451171875,NA,40,40,NA,31,1,3,7,0,12,13,39,1,0,"No Small",1,5,1,1,0
8.33416024883491,1070666.66666667,1070666.625,1e+06,NA,4163.70361328125,3888.88891601562,NA,60,60,NA,40,0,2,6,1,11,23,45,1,1,"No Small",1,4,1,1,0
8.76276589623868,1314877.66666667,1314877.625,1100000,NA,6391.76611328125,5347.22216796875,NA,48,48,NA,37,1,2,6,1,11,20,45,1,1,"No Small",1,5,1,1,0
8.3067007219413,833333.333333333,833333.3125,8e+05,NA,4050.92578125,3888.88891601562,NA,48,48,NA,52,0,2,4,0,5,41,54,3,1,"Small",1,1,1,1,0
9.13087622411818,1960000,1900000,1500000,NA,9236.111328125,7291.66650390625,NA,48,48,NA,40,1,2,7,0,16,18,13,2,1,"No Small",2,4,1,1,0
8.24215197932255,781242,781242,781242,NA,3797.7041015625,3797.7041015625,NA,48,48,NA,29,1,2,6,1,11,12,44,1,1,"No Small",1,5,1,1,0
7.90920379926675,560000,560000,560000,NA,2722.22216796875,2722.22216796875,NA,48,48,NA,46,0,3,4,0,5,35,79,1,0,"Small",3,2,1,1,0
8.6460260632592,1462500,1462500,1300000,NA,5687.5,5055.5556640625,NA,60,60,NA,28,0,3,6,1,11,11,58,2,1,"No Small",2,5,1,1,0
8.59669882580519,1183687.41666667,1113687.375,894000,NA,5413.75830078125,4345.83349609375,NA,48,48,NA,54,0,3,6,1,10,38,79,1,1,"No Small",1,5,1,1,0
9.22139022962568,1733333.33333333,1733333.375,1600000,NA,10111.111328125,9333.3330078125,NA,40,40,NA,25,0,3,7,0,17,2,39,1,1,"No Small",1,5,1,1,0
8.99526404643234,1659044.33333333,1659044.375,1450000,NA,8064.798828125,7048.611328125,NA,48,48,NA,24,0,3,7,0,15,3,42,1,1,"No Small",1,5,1,1,0
8.47716332286,988211,988211,9e+05,NA,4803.8037109375,4375,NA,48,48,NA,19,0,3,6,1,11,2,38,1,1,"No Small",1,5,1,1,0
8.38675288698804,902786.333333333,902786.3125,781242,NA,4388.54443359375,3797.7041015625,NA,48,48,NA,53,1,3,5,0,8,39,98,1,1,"No Small",1,5,1,1,0
8.41745054648622,930929.416666667,930929.4375,781242,NA,4525.3515625,3797.7041015625,NA,48,48,NA,50,0,3,5,0,7,37,55,1,1,"No Small",1,4,1,1,0
8.56598335558567,360000,360000,3e+05,NA,5250,4375,NA,16,16,NA,21,0,3,7,0,13,2,45,1,1,"No Small",1,5,3,1,0
8.99375607220724,1656544.33333333,1656544.375,1300000,NA,8052.646484375,6319.4443359375,NA,48,48,NA,33,0,3,7,0,16,11,33,1,1,"No Small",1,4,1,1,0
8.89448740023628,1500000,1500000,1500000,NA,7291.66650390625,7291.66650390625,NA,48,48,NA,35,1,2,7,0,14,15,3,1,1,"No Small",1,5,1,1,0
8.37934098195698,896119.666666667,896119.6875,781242,NA,4356.13720703125,3797.7041015625,NA,48,48,NA,35,1,3,6,1,11,18,45,1,1,"No Small",1,4,1,1,0
8.4075804839287,921786.333333333,921786.3125,781242,NA,4480.90576171875,3797.7041015625,NA,48,48,NA,31,0,3,6,1,11,14,39,1,1,"No Small",1,5,1,1,0
8.6455584058476,1169453,1169453,781242,NA,5684.8408203125,3797.7041015625,NA,48,48,NA,24,1,3,6,1,11,7,37,1,1,"No Small",1,3,1,1,0
9.0200347616569,1417211,1417211,1200000,NA,8267.064453125,7000,NA,40,40,NA,23,0,2,7,0,14,3,39,1,1,"No Small",1,5,1,1,0
8.76665402568256,1887492,1100000,8e+05,NA,6416.66650390625,4666.66650390625,NA,40,40,NA,56,1,2,5,0,7,43,99,1,0,"Small",1,2,1,1,0
9.0905292679952,1824866.66666667,1824866.75,1370000,NA,8870.8798828125,6659.72216796875,NA,48,48,NA,50,0,3,7,0,13,31,30,2,1,"No Small",1,5,1,1,0
8.6460260632592,1462500,1462500,1300000,NA,5687.5,5055.5556640625,NA,60,60,NA,34,1,3,6,1,11,17,58,2,1,"No Small",2,5,1,1,0
8.54351053144019,1100000,1100000,950000,NA,5133.33349609375,4433.33349609375,NA,50,50,NA,36,1,3,6,1,11,19,45,1,1,"No Small",1,4,1,1,0
8.02433778155257,1228333.33333333,628333.3125,570000,NA,3054.39794921875,2770.83325195312,NA,48,48,NA,30,0,3,6,1,11,13,54,3,0,"Small",1,1,1,1,0
7.63727005575676,260000,240000,240000,NA,2074.07397460938,2074.07397460938,NA,27,27,NA,44,0,2,6,1,11,27,97,1,0,"Small",NA,2,6,1,0
8.39043845051066,986119.666666667,906119.6875,781242,NA,4404.74853515625,3797.7041015625,NA,48,48,NA,21,0,2,6,1,11,4,45,1,1,"No Small",1,5,1,1,0
8.91023575511178,2e+06,2e+06,2e+06,NA,7407.4072265625,7407.4072265625,NA,63,63,NA,60,1,3,5,0,9,45,45,1,0,"No Small",NA,3,1,1,0
7.57273158955083,4e+05,4e+05,4e+05,NA,1944.44445800781,1944.44445800781,NA,48,48,NA,22,1,2,6,1,11,5,95,1,0,"Small",NA,2,4,1,0
8.57315918453565,1631666.66666667,1631666.625,1500000,NA,5287.80859375,4861.111328125,NA,72,72,NA,43,1,3,5,0,8,29,98,1,1,"Small",1,2,1,1,0
8.50108921566768,1012140,1012140,930000,NA,4920.125,4520.83349609375,NA,48,48,NA,23,1,3,5,0,9,8,97,1,1,"No Small",1,5,6,1,0
8.76046307681911,1093211,1093211,9e+05,NA,6377.06396484375,5250,NA,40,40,NA,32,0,2,6,1,11,15,32,1,1,"No Small",1,4,1,1,0
8.37248844803307,890000,890000,890000,NA,4326.388671875,4326.388671875,NA,48,48,NA,83,1,2,3,0,1,76,97,1,0,"No Small",3,4,1,1,0
8.54722461405468,1059929.41666667,1059929.375,781242,NA,5152.4345703125,3797.7041015625,NA,48,48,NA,52,1,2,4,0,5,41,97,1,1,"No Small",1,4,1,1,0
7.88858456251144,882500,8e+05,8e+05,NA,2666.66674804688,2666.66674804688,NA,70,70,NA,20,0,2,6,1,11,3,45,1,0,"Small",1,2,1,1,0
8.52652132611557,1038211,1038211,950000,NA,5046.85888671875,4618.0556640625,NA,48,48,NA,27,0,4,7,0,16,5,38,1,1,"No Small",1,5,1,1,0
8.01039817082406,929453,929453,781242,NA,3012.1162109375,2531.802734375,NA,72,72,NA,32,1,2,6,1,11,15,97,1,1,"No Small",1,5,1,1,0
7.39837822034292,420000,420000,420000,NA,1633.33337402344,1633.33337402344,NA,60,60,NA,54,1,2,6,1,10,38,56,1,0,"No Small",3,3,1,1,0
9.76995615991161,1500000,1500000,1500000,NA,17500,17500,NA,20,20,NA,25,1,4,7,0,16,3,16,1,1,"No Small",1,3,1,1,0
8.38305380149881,899453,899453,781242,NA,4372.3408203125,3797.7041015625,NA,48,48,NA,47,0,2,4,0,5,36,97,1,1,"No Small",1,5,1,1,0
7.75505310449211,80000,80000,80000,NA,2333.33325195312,2333.33325195312,NA,8,8,NA,40,0,3,7,0,13,21,53,1,0,"Small",3,2,4,1,0
8.20134021967633,750000,750000,750000,NA,3645.83325195312,3645.83325195312,NA,48,48,NA,59,0,3,4,0,5,48,53,1,0,"Small",3,2,1,1,0
8.67134389914528,9e+05,9e+05,9e+05,NA,5833.33349609375,5833.33349609375,NA,36,36,NA,23,1,3,7,0,14,3,3,1,1,"No Small",1,5,1,1,0
8.34913135482344,869453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,49,0,2,5,0,8,35,45,1,1,"Small",1,2,1,1,0
9.65217313123067,8e+05,8e+05,5e+05,3e+05,15555.5556640625,11666.6669921875,35000,12,10,2,20,0,2,7,0,15,0,45,1,0,"No Small",1,3,3,1,0
8.1605182474775,760000,6e+05,6e+05,NA,3500,3500,NA,40,40,NA,42,0,3,4,0,5,31,54,3,0,"Small",3,1,1,1,0
8.24974940247205,820000,820000,820000,NA,3826.66674804688,3826.66674804688,NA,50,50,NA,48,1,3,4,0,5,37,84,1,0,"Small",3,2,1,1,0
8.30148718387127,829000,829000,8e+05,NA,4029.86108398438,3888.88891601562,NA,48,48,NA,30,0,4,7,0,15,9,38,1,0,"No Small",1,4,1,1,0
9.58763458079622,3e+06,3e+06,3e+06,NA,14583.3330078125,14583.3330078125,NA,48,48,NA,44,1,4,7,0,18,20,39,2,1,"No Small",1,5,1,1,0
10.4631033404715,5300000,4500000,4e+06,NA,35000,31111.111328125,NA,30,30,NA,57,0,4,7,0,24,27,13,2,1,"No Small",1,5,1,1,0
9.44453374230665,2175000,1625000,1450000,NA,12638.888671875,11277.77734375,NA,30,30,NA,54,0,4,7,0,18,30,13,2,1,"No Small",2,5,1,1,0
8.39274375855433,908211,908211,820000,NA,4414.91455078125,3986.11108398438,NA,48,48,NA,23,1,2,7,0,15,2,3,1,1,"No Small",1,5,1,1,0
8.42799764820078,980000,980000,980000,NA,4573.33349609375,4573.33349609375,NA,50,50,NA,23,1,3,7,0,13,4,45,1,0,"Small",NA,2,1,1,0
8.44820028505205,540000,4e+05,4e+05,NA,4666.66650390625,4666.66650390625,NA,20,20,NA,20,1,3,6,1,11,3,53,1,0,"Small",NA,2,1,1,0
8.44820028505205,1e+06,1e+06,1e+06,NA,4666.66650390625,4666.66650390625,NA,50,50,NA,45,1,3,6,1,11,28,58,1,0,"Small",NA,2,1,1,0
8.19074531794796,927619.666666667,927619.6875,781242,NA,3607.40991210938,3038.16333007812,NA,60,60,NA,45,1,3,6,1,11,28,58,1,1,"No Small",1,5,1,1,0
8.41854943406759,931953,931953,781242,NA,4530.3271484375,3797.7041015625,NA,48,48,NA,33,0,2,6,1,11,16,45,1,1,"No Small",1,5,1,1,0
8.53335812115179,980000,980000,980000,NA,5081.4814453125,5081.4814453125,NA,45,45,NA,22,1,3,7,0,14,2,3,1,0,"No Small",1,5,1,1,0
8.37662852948699,930929.416666667,930929.4375,781242,NA,4344.33740234375,3645.7958984375,NA,50,50,NA,39,1,1,4,0,5,28,95,1,1,"No Small",1,3,1,1,0
8.6023509798267,7e+05,7e+05,7e+05,NA,5444.4443359375,5444.4443359375,NA,30,30,NA,62,0,3,5,0,7,49,45,1,0,"Small",1,2,1,1,0
8.24215197932255,781242,781242,781242,NA,3797.7041015625,3797.7041015625,NA,48,48,NA,34,1,3,6,1,11,17,98,1,0,"Small",1,2,1,1,0
8.04273520310181,1086000,720000,720000,NA,3111.11108398438,3111.11108398438,NA,54,54,NA,25,0,3,6,1,11,8,53,1,0,"Small",3,2,1,1,0
8.56968019687527,1084000,1084000,978000,NA,5269.4443359375,4754.16650390625,NA,48,48,NA,54,1,2,5,0,9,39,87,1,1,"No Small",1,5,1,1,0
8.57432292645954,1089044.33333333,1089044.375,9e+05,NA,5293.9658203125,4375,NA,48,48,NA,50,1,2,4,0,5,39,58,1,1,"No Small",1,5,1,1,0
8.53145285385325,869453,869453,781242,NA,5071.80908203125,4557.2451171875,NA,40,40,NA,20,0,2,6,1,11,3,39,1,1,"No Small",1,5,1,1,0
8.34283980427146,270000,270000,2e+05,70000,4200,3888.88891601562,5444.44444444444,15,12,3,19,0,2,7,0,11,2,45,1,0,"Small",1,2,3,1,0
8.38260901266397,1179053,899053,781242,NA,4370.396484375,3797.7041015625,NA,48,48,NA,30,1,1,3,0,3,21,98,1,1,"No Small",1,5,1,1,0
8.02775170896116,919453,919453,781242,NA,3064.84326171875,2604.13989257812,NA,70,70,NA,20,1,2,7,0,13,1,45,1,1,"No Small",1,5,1,1,0
8.0164178864139,1e+06,1e+06,1e+06,NA,3030.30297851562,3030.30297851562,NA,77,77,NA,26,1,2,4,0,5,15,45,1,0,"Small",1,2,1,1,0
8.92459827852685,1288211,1288211,1200000,NA,7514.56396484375,7000,NA,40,40,NA,51,1,3,6,1,11,34,98,1,1,"No Small",1,5,1,1,0
8.53145285385325,959453,869453,781242,NA,5071.80908203125,4557.2451171875,NA,40,40,NA,54,0,3,4,0,5,43,55,1,1,"No Small",1,5,1,1,0
10.0984601911694,5e+06,5e+06,5e+06,NA,24305.5546875,24305.5546875,NA,48,48,NA,24,0,4,7,0,16,2,39,1,1,"No Small",1,5,1,1,0
9.65217313123067,3200000,3200000,3200000,NA,15555.5556640625,15555.5556640625,NA,48,48,NA,34,1,4,7,0,16,12,30,1,1,"No Small",1,5,1,1,0
10.8639280856345,11350000,10750000,8900000,NA,52256.9453125,43263.890625,NA,48,48,NA,57,1,4,7,0,21,30,12,2,1,"No Small",1,5,1,1,0
9.74178527018981,3500000,3500000,3500000,NA,17013.888671875,17013.888671875,NA,48,48,NA,24,0,4,7,0,18,0,16,1,1,"No Small",1,5,1,1,0
8.67134389914528,1200000,1200000,1200000,NA,5833.33349609375,5833.33349609375,NA,48,48,NA,42,1,3,3,0,3,33,95,1,1,"No Small",1,4,1,1,0
8.4890223590924,1e+06,1e+06,1e+06,NA,4861.111328125,4861.111328125,NA,48,48,NA,22,1,3,7,0,14,2,33,1,1,"No Small",1,5,1,1,0
7.28504953802539,105000,50000,50000,NA,1458.33337402344,1458.33337402344,NA,8,8,NA,56,0,1,1,0,0,50,83,1,0,"Small",3,2,4,1,0
7.75505310449211,1017492,80000,80000,NA,2333.33325195312,2333.33325195312,NA,8,8,NA,59,0,2,4,0,5,48,54,3,0,"Small",1,1,6,1,0
8.34913135482344,869453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,26,1,2,7,0,13,7,95,1,1,"No Small",1,5,1,1,0
8.2952063195232,920833.333333333,720833.3125,7e+05,NA,4004.62939453125,5833.33349609375,NA,42,28,14,45,1,2,3,0,1,38,97,1,0,"Small",NA,2,1,1,0
8.62548400915164,1146211,1146211,1e+06,NA,5571.85888671875,4861.111328125,NA,48,48,NA,31,0,2,7,0,12,13,32,2,1,"No Small",1,5,1,1,0
8.31789991059811,842718.416666667,842718.4375,781242,NA,4096.5478515625,3797.7041015625,NA,48,48,NA,51,0,1,6,1,11,34,13,1,1,"No Small",1,5,1,1,0
8.07625787703113,1060000,910000,850000,NA,3217.17163085938,3005.05053710938,NA,66,66,NA,56,1,1,3,0,2,48,77,1,0,"No Small",1,3,1,1,0
9.15685172136586,1950000,1950000,1800000,NA,9479.1669921875,8750,NA,48,48,NA,42,1,2,7,0,16,20,30,1,1,"No Small",1,5,1,1,0
9.01484677950368,1709877.66666667,1409877.625,1200000,NA,8224.2861328125,7000,NA,40,40,NA,38,0,2,7,0,17,15,13,1,1,"No Small",1,5,1,1,0
7.9373746961633,720000,720000,720000,NA,2800,2800,NA,60,60,NA,34,0,1,6,1,11,17,45,1,0,"Small",NA,2,1,1,0
9.34733081424707,2659166.66666667,2359166.75,2150000,NA,11468.171875,10451.388671875,NA,48,48,NA,38,0,2,7,0,15,17,59,1,1,"No Small",1,5,1,1,0
8.09152540090286,672000,672000,672000,NA,3266.66674804688,3266.66674804688,NA,48,48,NA,21,1,3,6,1,11,4,45,1,0,"Small",3,2,1,1,0
8.47199793963516,983119.666666667,983119.6875,781242,NA,4779.05419921875,3797.7041015625,NA,48,48,NA,29,1,3,6,1,11,12,91,1,1,"No Small",1,4,1,1,0
8.47199793963516,983119.666666667,983119.6875,781242,NA,4779.05419921875,3797.7041015625,NA,48,48,NA,37,1,3,5,0,7,24,39,1,1,"No Small",1,3,1,1,0
8.31466890737492,624666.666666667,560000,560000,NA,4083.33325195312,4083.33325195312,NA,32,32,NA,34,0,2,7,0,13,15,54,3,0,"Small",1,1,1,1,0
8.84338346644754,1870666.66666667,1870666.625,1700000,NA,6928.39501953125,6611.111328125,NA,63,60,3,51,1,2,6,1,11,34,98,1,1,"No Small",1,5,1,1,0
8.14306109007132,1249242,781242,781242,NA,3439.43017578125,3797.7041015625,NA,53,48,5,29,1,2,7,0,16,7,53,1,0,"Small",1,2,1,1,0
8.42447357897409,781242,781242,781242,NA,4557.2451171875,4557.2451171875,NA,40,40,NA,19,0,2,7,0,13,0,39,1,0,"No Small",1,5,1,1,0
7.97819671858534,1200000,5e+05,5e+05,NA,2916.66674804688,2916.66674804688,NA,40,40,NA,33,0,3,7,0,16,11,45,1,1,"Small",1,2,1,1,0
8.41745054648622,930929.416666667,930929.4375,781242,NA,4525.3515625,3797.7041015625,NA,48,48,NA,23,1,3,7,0,12,5,87,1,1,"No Small",1,4,1,1,0
8.54638927239087,1059044.33333333,1059044.375,9e+05,NA,5148.13232421875,4375,NA,48,48,NA,25,0,2,6,1,11,8,44,1,1,"No Small",1,5,1,1,0
8.41745054648622,930929.416666667,930929.4375,781242,NA,4525.3515625,3797.7041015625,NA,48,48,NA,55,1,3,5,0,7,42,80,1,1,"No Small",1,5,1,1,0
8.34913135482344,952786,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,39,0,3,5,0,7,26,80,1,1,"No Small",1,3,1,1,0
